booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking,hotel_city,No_of_days,Room_rate
1611,168488,Stayed,2/15/2017,2/16/2017,1,77,1942,411,2/15/2017,Gurgaon,1,1942
1612,185711,Cancelled,2/15/2017,2/16/2017,1,77,2233,473,2/15/2017,Gurgaon,1,2233
1613,194874,Stayed,2/14/2017,2/15/2017,1,77,2220,470,2/11/2017,Gurgaon,1,2220
1614,99730,Stayed,2/12/2017,2/13/2017,1,77,2239,474,2/12/2017,Gurgaon,1,2239
1615,13138,Cancelled,2/9/2017,2/10/2017,1,77,1976,418,2/6/2017,Gurgaon,1,1976
1616,11069,Stayed,2/7/2017,2/8/2017,1,77,1999,424,2/4/2017,Gurgaon,1,1999
1617,101088,Cancelled,2/4/2017,2/5/2017,1,77,2443,620,2/2/2017,Gurgaon,1,2443
1618,60296,Stayed,2/23/2017,2/24/2017,1,364,2404,508,2/21/2017,Gurgaon,1,2404
1619,170764,Stayed,2/19/2017,2/20/2017,1,364,1884,398,2/19/2017,Gurgaon,1,1884
1620,199674,Stayed,2/18/2017,2/19/2017,1,364,2079,440,2/18/2017,Gurgaon,1,2079
1621,158172,Stayed,2/13/2017,2/14/2017,1,364,1884,415,2/11/2017,Gurgaon,1,1884
1622,90948,Cancelled,3/4/2017,3/5/2017,1,364,1906,404,2/12/2017,Gurgaon,1,1906
1623,161137,Stayed,2/20/2017,2/25/2017,1,58,9744,2061,2/16/2017,Gurgaon,5,9744
1624,118825,Stayed,2/21/2017,2/24/2017,1,58,5795,1275,2/20/2017,Gurgaon,3,5795
1625,28523,Stayed,2/20/2017,2/21/2017,1,58,1884,415,2/20/2017,Gurgaon,1,1884
1626,109970,Stayed,2/12/2017,2/13/2017,1,58,2209,468,2/12/2017,Gurgaon,1,2209
1627,18625,Stayed,2/1/2017,2/2/2017,1,58,2599,550,2/1/2017,Gurgaon,1,2599
1628,165340,Stayed,3/4/2017,3/6/2017,1,448,6237,1320,2/20/2017,Gurgaon,2,6237
1629,182513,Stayed,2/27/2017,2/28/2017,1,448,1754,386,2/27/2017,Gurgaon,1,1754
1630,147516,Cancelled,2/24/2017,2/25/2017,1,448,2664,586,2/24/2017,Gurgaon,1,2664
1631,162534,Cancelled,2/14/2017,2/15/2017,1,448,2534,536,2/13/2017,Gurgaon,1,2534
1632,116321,Stayed,2/10/2017,2/11/2017,1,448,2079,440,2/10/2017,Gurgaon,1,2079
1633,144052,Stayed,2/28/2017,3/1/2017,1,417,2370,602,2/28/2017,Gurgaon,1,2370
1634,62941,Stayed,2/22/2017,2/23/2017,1,417,1776,376,2/22/2017,Gurgaon,1,1776
1635,96027,Stayed,2/18/2017,2/20/2017,1,417,3463,733,2/11/2017,Gurgaon,2,3463
1636,149015,Cancelled,2/20/2017,2/21/2017,1,417,1732,366,2/17/2017,Gurgaon,1,1732
1637,15841,Cancelled,2/18/2017,2/19/2017,1,417,1732,366,2/1/2017,Gurgaon,1,1732
1638,188922,Stayed,2/17/2017,2/18/2017,1,417,2259,479,2/17/2017,Gurgaon,1,2259
1639,71320,Stayed,2/16/2017,2/17/2017,1,417,2649,561,2/16/2017,Gurgaon,1,2649
1640,112239,Stayed,2/14/2017,2/15/2017,1,417,2596,549,2/14/2017,Gurgaon,1,2596
1641,137032,Stayed,2/11/2017,2/12/2017,1,417,2816,596,2/10/2017,Gurgaon,1,2816
1642,20387,Stayed,2/11/2017,2/12/2017,1,417,2603,551,2/11/2017,Gurgaon,1,2603
1643,193476,Stayed,2/9/2017,2/10/2017,1,417,2204,466,2/9/2017,Gurgaon,1,2204
1644,117528,Cancelled,2/12/2017,2/13/2017,1,417,1732,366,2/3/2017,Gurgaon,1,1732
1645,91912,Stayed,2/8/2017,2/9/2017,1,417,2038,431,2/8/2017,Gurgaon,1,2038
1646,30923,Cancelled,2/11/2017,2/12/2017,1,417,1732,366,2/4/2017,Gurgaon,1,1732
1647,41279,Cancelled,2/9/2017,2/10/2017,1,417,1921,407,2/8/2017,Gurgaon,1,1921
1648,172517,Stayed,2/7/2017,2/8/2017,1,417,2025,429,2/7/2017,Gurgaon,1,2025
1649,197706,Cancelled,2/15/2017,2/16/2017,1,417,2625,556,2/13/2017,Gurgaon,1,2625
1650,130893,Cancelled,2/7/2017,2/8/2017,1,417,1760,373,2/7/2017,Gurgaon,1,1760
1651,105268,Cancelled,3/1/2017,3/2/2017,1,365,1364,0,2/28/2017,Gurgaon,1,1364
1652,88044,Cancelled,2/11/2017,2/12/2017,1,365,2144,0,2/10/2017,Gurgaon,1,2144
1653,72165,Stayed,2/5/2017,2/6/2017,1,365,1884,0,2/5/2017,Gurgaon,1,1884
1654,9732,Cancelled,2/5/2017,2/6/2017,1,365,1884,0,2/5/2017,Gurgaon,1,1884
1655,17865,Cancelled,2/27/2017,2/28/2017,1,522,2404,508,2/26/2017,Gurgaon,1,2404
1656,48663,Stayed,2/25/2017,2/26/2017,1,522,2469,523,2/24/2017,Gurgaon,1,2469
1657,81387,Stayed,2/21/2017,2/22/2017,1,522,2339,495,2/20/2017,Gurgaon,1,2339
1658,100336,No Show,2/20/2017,2/21/2017,1,522,2274,481,2/19/2017,Gurgaon,1,2274
1659,43432,Stayed,2/17/2017,2/19/2017,1,522,5457,1200,2/17/2017,Gurgaon,2,5457
1660,154793,Cancelled,2/15/2017,2/16/2017,1,522,2599,550,2/14/2017,Gurgaon,1,2599
1661,143913,Stayed,2/14/2017,2/15/2017,1,522,2469,627,2/13/2017,Gurgaon,1,2469
1662,59024,Cancelled,2/16/2017,2/17/2017,1,323,2274,578,2/13/2017,Gurgaon,1,2274
1663,56281,Cancelled,2/5/2017,2/6/2017,1,323,2274,481,2/4/2017,Gurgaon,1,2274
1664,39669,Stayed,2/3/2017,2/4/2017,1,323,2339,594,2/3/2017,Gurgaon,1,2339
1665,189009,Stayed,2/8/2017,2/11/2017,1,655,9551,2021,2/8/2017,Gurgaon,3,9551
1666,92430,Stayed,2/4/2017,2/5/2017,1,262,2274,481,2/4/2017,Gurgaon,1,2274
1667,48864,Stayed,2/25/2017,2/26/2017,2,478,4677,990,2/25/2017,Hyderabad,1,2338.5
1668,43285,Stayed,2/14/2017,2/16/2017,1,702,4092,1038,2/11/2017,Hyderabad,2,4092
1669,79414,Stayed,2/26/2017,2/28/2017,1,996,6107,1293,2/10/2017,Hyderabad,2,6107
1670,127103,Stayed,2/27/2017,2/28/2017,1,996,2794,591,2/26/2017,Hyderabad,1,2794
1671,53257,Cancelled,2/4/2017,2/6/2017,1,996,6627,1403,2/1/2017,Hyderabad,2,6627
1672,19274,Stayed,3/17/2017,3/20/2017,1,997,14360,3038,2/26/2017,Hyderabad,3,14360
1673,37146,Cancelled,4/10/2017,4/12/2017,1,997,7277,1847,2/15/2017,Hyderabad,2,7277
1674,132149,Stayed,2/24/2017,2/26/2017,1,843,10527,2228,2/15/2017,Hyderabad,2,10527
1675,58198,Cancelled,2/15/2017,2/16/2017,2,998,7537,1595,2/15/2017,Hyderabad,1,3768.5
1676,7519,Cancelled,2/14/2017,2/15/2017,1,808,2144,545,2/13/2017,Hyderabad,1,2144
1677,40124,Stayed,2/8/2017,2/9/2017,1,808,2274,481,2/7/2017,Hyderabad,1,2274
1678,60998,Cancelled,2/8/2017,2/9/2017,1,808,2274,501,2/7/2017,Hyderabad,1,2274
1679,2057,Stayed,3/14/2017,3/16/2017,1,609,10527,2228,2/9/2017,Hyderabad,2,10527
1680,118644,Cancelled,2/4/2017,2/5/2017,1,703,2989,633,2/1/2017,Hyderabad,1,2989
1681,98876,Stayed,2/18/2017,2/19/2017,6,979,25732,5444,2/5/2017,Hyderabad,1,4288.666667
1682,141952,Stayed,2/9/2017,2/10/2017,1,984,2469,523,2/8/2017,Hyderabad,1,2469
1683,133499,Cancelled,3/4/2017,3/5/2017,1,342,2664,563,2/24/2017,Hyderabad,1,2664
1684,49071,Stayed,2/21/2017,2/22/2017,1,342,2534,536,2/21/2017,Hyderabad,1,2534
1685,153825,Stayed,2/11/2017,2/12/2017,1,342,3639,801,2/10/2017,Hyderabad,1,3639
1686,88586,Stayed,2/11/2017,2/12/2017,1,345,2989,633,2/11/2017,Hyderabad,1,2989
1687,124446,Cancelled,2/22/2017,2/23/2017,1,704,2079,440,2/5/2017,Hyderabad,1,2079
1688,172729,Stayed,2/14/2017,2/15/2017,1,704,2144,453,2/2/2017,Hyderabad,1,2144
1689,46174,Cancelled,2/17/2017,2/21/2017,1,704,8705,1841,2/2/2017,Hyderabad,4,8705
1690,88846,Stayed,2/5/2017,2/6/2017,1,704,2079,440,2/5/2017,Hyderabad,1,2079
1691,167248,Stayed,2/28/2017,3/1/2017,1,704,1594,351,2/28/2017,Hyderabad,1,1594
1692,100197,Stayed,2/21/2017,2/22/2017,1,689,3899,825,2/20/2017,Hyderabad,1,3899
1693,135369,Stayed,2/21/2017,2/22/2017,1,626,2014,426,2/21/2017,Hyderabad,1,2014
1694,112455,Stayed,2/21/2017,2/22/2017,1,626,2534,536,2/21/2017,Hyderabad,1,2534
1695,21661,Stayed,2/19/2017,2/21/2017,1,626,3832,811,2/19/2017,Hyderabad,2,3832
1696,64828,Cancelled,2/3/2017,2/4/2017,1,626,1754,371,2/2/2017,Hyderabad,1,1754
1697,124293,Cancelled,2/6/2017,2/7/2017,1,666,2469,523,2/4/2017,Hyderabad,1,2469
1698,69332,Stayed,2/8/2017,2/9/2017,1,628,1903,403,2/8/2017,Jaipur,1,1903
1699,2583,Cancelled,2/7/2017,2/8/2017,1,628,1392,295,2/2/2017,Jaipur,1,1392
1700,134314,Cancelled,2/10/2017,2/11/2017,1,628,2796,592,2/9/2017,Jaipur,1,2796
1701,63953,Cancelled,2/4/2017,2/5/2017,1,628,2405,509,2/4/2017,Jaipur,1,2405
1702,115308,Cancelled,2/3/2017,2/5/2017,2,628,8991,2283,2/1/2017,Jaipur,2,4495.5
1703,93508,Cancelled,2/15/2017,2/16/2017,1,628,2136,470,2/3/2017,Jaipur,1,2136
1704,66896,Stayed,2/17/2017,2/18/2017,1,599,1869,396,2/17/2017,Jaipur,1,1869
1705,31994,Stayed,2/26/2017,2/27/2017,1,169,1169,248,2/26/2017,Jaipur,1,1169
1706,144682,Stayed,2/25/2017,2/26/2017,1,169,1364,288,2/25/2017,Jaipur,1,1364
1707,834,Cancelled,2/24/2017,2/26/2017,1,169,3637,800,2/23/2017,Jaipur,2,3637
1708,12340,No Show,2/14/2017,2/15/2017,1,724,2339,495,2/14/2017,Jaipur,1,2339
1709,34066,Stayed,2/5/2017,2/6/2017,1,724,2339,495,2/5/2017,Jaipur,1,2339
1710,85588,Stayed,2/8/2017,2/10/2017,1,862,3471,735,2/6/2017,Jaipur,2,3471
1711,11931,Stayed,2/8/2017,2/9/2017,3,862,5019,1104,2/8/2017,Jaipur,1,1673
1712,116513,Stayed,2/7/2017,2/8/2017,1,249,1884,398,2/7/2017,Jaipur,1,1884
1713,67915,No Show,2/12/2017,2/13/2017,2,123,4287,908,2/11/2017,Jaipur,1,2143.5
1714,175573,Stayed,2/12/2017,2/13/2017,1,123,1689,358,2/12/2017,Jaipur,1,1689
1715,187359,Cancelled,2/17/2017,2/18/2017,2,507,5327,1128,2/16/2017,Jaipur,1,2663.5
1716,55389,Cancelled,2/16/2017,2/17/2017,2,507,4807,1018,2/13/2017,Jaipur,1,2403.5
1717,147285,Stayed,2/20/2017,2/21/2017,1,192,3704,783,2/20/2017,Jaipur,1,3704
1718,132542,Stayed,2/8/2017,2/11/2017,1,192,8510,1801,2/6/2017,Jaipur,3,8510
1719,194329,Stayed,2/14/2017,2/15/2017,1,514,2664,677,2/14/2017,Jaipur,1,2664
1720,22380,Cancelled,2/14/2017,2/15/2017,1,514,2144,545,2/14/2017,Jaipur,1,2144
1721,41757,Stayed,2/11/2017,2/12/2017,1,514,2339,495,2/11/2017,Jaipur,1,2339
1722,186694,Stayed,2/10/2017,2/11/2017,1,514,2144,453,2/10/2017,Jaipur,1,2144
1723,143748,Stayed,2/9/2017,2/10/2017,1,514,1949,413,2/8/2017,Jaipur,1,1949
1724,150469,Stayed,2/4/2017,2/5/2017,1,758,3314,701,2/4/2017,Jaipur,1,3314
1725,161789,Stayed,2/13/2017,2/15/2017,1,541,7602,1672,2/13/2017,Jaipur,2,7602
1726,52795,Stayed,2/24/2017,2/26/2017,1,932,4157,880,2/23/2017,Jaipur,2,4157
1727,136459,Cancelled,2/12/2017,2/13/2017,1,932,1494,316,2/10/2017,Jaipur,1,1494
1728,98717,Cancelled,2/11/2017,2/12/2017,1,932,2144,545,2/10/2017,Jaipur,1,2144
1729,98742,Stayed,2/27/2017,2/28/2017,1,124,2354,597,2/26/2017,Jaipur,1,2354
1730,126993,Stayed,2/26/2017,2/27/2017,1,919,1754,371,2/26/2017,Kolkata,1,1754
1731,69680,Stayed,2/3/2017,2/4/2017,1,919,1689,358,2/2/2017,Kolkata,1,1689
1732,119652,Stayed,2/6/2017,2/7/2017,1,753,1685,356,2/6/2017,Kolkata,1,1685
1733,,Stayed,2/8/2017,2/10/2017,1,687,5717,1210,2/7/2017,Kolkata,2,5717
1734,,Cancelled,2/15/2017,2/17/2017,1,373,4352,921,2/15/2017,Kolkata,2,4352
1735,,Cancelled,2/23/2017,2/24/2017,1,294,1608,340,2/23/2017,Kolkata,1,1608
1736,,Stayed,3/16/2017,3/18/2017,1,329,13387,2833,2/13/2017,Mumbai,2,13387
1737,,Stayed,2/19/2017,2/20/2017,1,407,5459,1386,2/19/2017,Mumbai,1,5459
1738,,Stayed,2/14/2017,2/15/2017,1,407,5719,1210,2/14/2017,Mumbai,1,5719
1739,,Cancelled,3/10/2017,3/20/2017,1,534,87737,18560,2/20/2017,Mumbai,10,87737
1740,,Cancelled,3/14/2017,3/15/2017,1,566,7539,1659,2/27/2017,Mumbai,1,7539
1741,,Cancelled,3/16/2017,3/18/2017,1,566,15662,3445,2/27/2017,Mumbai,2,15662
1742,,Cancelled,3/15/2017,3/16/2017,1,566,7539,1659,2/27/2017,Mumbai,1,7539
1743,,Cancelled,3/10/2017,3/14/2017,1,566,31325,6892,2/27/2017,Mumbai,4,31325
1744,,Stayed,3/7/2017,3/10/2017,1,566,24761,5238,2/5/2017,Mumbai,3,24761
1745,,Cancelled,3/15/2017,3/16/2017,1,566,8384,1845,2/21/2017,Mumbai,1,8384
1746,,Stayed,3/2/2017,3/6/2017,1,750,10135,2230,2/28/2017,Mumbai,4,10135
1747,,Cancelled,3/4/2017,3/5/2017,1,750,3379,744,2/17/2017,Mumbai,1,3379
1748,,Stayed,2/21/2017,2/22/2017,1,750,2209,561,2/21/2017,Mumbai,1,2209
1749,,Cancelled,2/7/2017,2/8/2017,1,750,2599,550,2/6/2017,Mumbai,1,2599
1750,,Cancelled,2/4/2017,2/5/2017,1,750,2989,633,2/3/2017,Mumbai,1,2989
1751,,Stayed,2/2/2017,2/3/2017,1,750,1949,413,2/2/2017,Mumbai,1,1949
1752,,Cancelled,2/19/2017,2/20/2017,1,235,3062,648,2/19/2017,Mumbai,1,3062
1753,,Stayed,2/18/2017,2/19/2017,1,235,4593,971,2/17/2017,Mumbai,1,4593
1754,,Stayed,2/9/2017,2/10/2017,1,235,3286,695,2/7/2017,Mumbai,1,3286
1755,,No Show,2/4/2017,2/5/2017,1,235,2990,759,2/4/2017,Mumbai,1,2990
1756,,Cancelled,3/11/2017,3/13/2017,1,235,7322,1549,2/25/2017,Mumbai,2,7322
1757,,Stayed,2/26/2017,3/1/2017,1,136,12476,2639,2/24/2017,Mumbai,3,12476
1758,,Stayed,2/20/2017,2/21/2017,1,136,5654,1196,2/20/2017,Mumbai,1,5654
1759,,Stayed,2/16/2017,2/17/2017,1,136,5199,1100,2/16/2017,Mumbai,1,5199
1760,,Stayed,2/6/2017,2/7/2017,1,136,4159,880,2/6/2017,Mumbai,1,4159
1761,,Cancelled,2/21/2017,2/23/2017,1,223,9682,2048,2/20/2017,Mumbai,2,9682
1762,,Stayed,2/27/2017,2/28/2017,2,538,11957,3035,2/27/2017,Mumbai,1,5978.5
1763,,Stayed,2/28/2017,3/1/2017,2,538,11892,2616,2/28/2017,Mumbai,1,5946
1764,,Cancelled,3/3/2017,3/6/2017,1,226,7796,0,2/14/2017,Mumbai,3,7796
1765,,Cancelled,2/27/2017,2/28/2017,1,226,2144,0,2/6/2017,Mumbai,1,2144
1766,,Cancelled,4/15/2017,4/18/2017,1,226,6821,0,2/15/2017,Mumbai,3,6821
1767,,Stayed,3/2/2017,3/3/2017,1,267,5654,1196,2/28/2017,Mumbai,1,5654
1768,,Stayed,2/23/2017,2/24/2017,1,267,5199,1144,2/23/2017,Mumbai,1,5199
1769,,Cancelled,2/19/2017,2/22/2017,1,267,17351,3817,2/16/2017,Mumbai,3,17351
1770,,Stayed,2/15/2017,2/16/2017,1,267,5524,1168,2/4/2017,Mumbai,1,5524
1771,,Cancelled,2/11/2017,2/13/2017,1,267,15077,3190,2/11/2017,Mumbai,2,15077
1772,,Cancelled,3/26/2017,3/27/2017,1,234,3509,891,2/25/2017,Mumbai,1,3509
1773,,Stayed,2/26/2017,2/27/2017,1,234,3444,728,2/25/2017,Mumbai,1,3444
1774,,Stayed,2/28/2017,3/6/2017,1,885,16240,3435,2/28/2017,Mumbai,6,16240
1775,,Stayed,2/18/2017,2/19/2017,1,885,2794,591,2/18/2017,Mumbai,1,2794
1776,,Cancelled,2/26/2017,2/28/2017,1,335,6162,1355,2/25/2017,Mumbai,2,6162
1777,,Cancelled,3/1/2017,3/2/2017,1,800,3868,851,2/26/2017,Mumbai,1,3868
1778,,Stayed,2/24/2017,2/25/2017,2,800,7233,1530,2/24/2017,Mumbai,1,3616.5
1779,,Stayed,2/19/2017,2/21/2017,1,800,7363,1620,2/19/2017,Mumbai,2,7363
1780,,Stayed,2/16/2017,2/18/2017,1,800,5983,1317,2/15/2017,Mumbai,2,5983
1781,,Stayed,2/15/2017,2/17/2017,1,800,8388,1774,2/12/2017,Mumbai,2,8388
1782,,No Show,2/5/2017,2/6/2017,1,800,2582,547,2/5/2017,Mumbai,1,2582
1783,,Stayed,2/28/2017,3/1/2017,1,188,2404,529,2/27/2017,Mumbai,1,2404
1784,,No Show,2/1/2017,2/2/2017,1,188,2664,586,2/1/2017,Mumbai,1,2664
1785,,Stayed,3/16/2017,3/18/2017,1,117,12997,2750,2/22/2017,Mumbai,2,12997
1786,,Stayed,3/16/2017,3/17/2017,4,117,25995,5719,2/17/2017,Mumbai,1,6498.75
1787,,Stayed,2/27/2017,2/28/2017,1,117,3444,875,2/27/2017,Mumbai,1,3444
1788,,Cancelled,2/22/2017,2/23/2017,5,117,23719,5017,2/17/2017,Mumbai,1,4743.8
1789,,Stayed,2/10/2017,2/11/2017,2,117,9747,2063,2/6/2017,Mumbai,1,4873.5
1790,,Stayed,2/23/2017,2/24/2017,1,68,4484,948,2/15/2017,Mumbai,1,4484
1791,,Cancelled,2/20/2017,2/22/2017,1,68,9617,2035,2/13/2017,Mumbai,2,9617
1792,,Stayed,2/10/2017,2/11/2017,1,68,4744,1003,2/10/2017,Mumbai,1,4744
1793,,Stayed,2/4/2017,2/5/2017,1,501,4939,1045,2/2/2017,Mumbai,1,4939
1794,,Stayed,2/5/2017,2/6/2017,1,501,4939,1087,2/5/2017,Mumbai,1,4939
1795,,Cancelled,2/21/2017,2/22/2017,1,325,3444,728,2/20/2017,Mumbai,1,3444
1796,,Stayed,2/24/2017,2/25/2017,1,879,6564,1388,2/23/2017,Mumbai,1,6564
1797,,Cancelled,2/20/2017,2/24/2017,1,186,18455,4685,2/20/2017,Mumbai,4,18455
1798,,Cancelled,2/26/2017,2/27/2017,1,111,3119,660,2/21/2017,Mumbai,1,3119
1799,,Stayed,2/19/2017,2/20/2017,1,111,2664,563,2/14/2017,Mumbai,1,2664
1800,,Cancelled,2/19/2017,2/20/2017,1,567,5524,1168,2/18/2017,Noida,1,5524
1801,,Stayed,3/4/2017,3/5/2017,1,500,2144,453,2/27/2017,Noida,1,2144
1802,,Cancelled,2/25/2017,2/28/2017,1,500,6626,1458,2/22/2017,Noida,3,6626
1803,,Cancelled,2/23/2017,2/24/2017,1,500,2144,453,2/23/2017,Noida,1,2144
1804,,Cancelled,4/3/2017,4/9/2017,1,261,15974,3379,2/28/2017,Noida,6,15974
1805,,Stayed,2/25/2017,2/26/2017,2,261,5977,1265,2/25/2017,Noida,1,2988.5
1806,,Stayed,2/15/2017,2/16/2017,1,261,2014,426,2/15/2017,Noida,1,2014
1807,,Stayed,2/26/2017,2/27/2017,1,59,2014,426,2/26/2017,Noida,1,2014
1808,,Cancelled,2/20/2017,2/21/2017,1,59,1819,385,2/20/2017,Noida,1,1819
1809,,Stayed,2/26/2017,2/27/2017,1,59,2079,458,2/25/2017,Noida,1,2079
1810,,Stayed,2/12/2017,2/13/2017,1,59,2664,563,2/12/2017,Noida,1,2664
1811,,Cancelled,2/8/2017,2/9/2017,1,59,1949,413,2/4/2017,Noida,1,1949
1812,,Stayed,2/7/2017,2/8/2017,1,59,1949,413,2/6/2017,Noida,1,1949
1813,,Cancelled,2/7/2017,2/8/2017,1,59,1949,413,2/6/2017,Noida,1,1949
1814,,Stayed,2/4/2017,2/5/2017,1,59,2079,440,2/3/2017,Noida,1,2079
1815,,Stayed,2/2/2017,2/3/2017,1,59,2079,440,2/2/2017,Noida,1,2079
1816,,No Show,2/26/2017,2/27/2017,1,670,2274,481,2/26/2017,Noida,1,2274
1817,,Cancelled,2/26/2017,2/27/2017,1,670,2274,481,2/26/2017,Noida,1,2274
1818,,Cancelled,2/17/2017,2/18/2017,2,670,5197,1100,2/17/2017,Noida,1,2598.5
1819,,Stayed,2/23/2017,2/24/2017,1,324,2404,529,2/23/2017,Noida,1,2404
1820,,Stayed,2/21/2017,2/23/2017,1,324,4157,914,2/21/2017,Noida,2,4157
1821,,Stayed,2/6/2017,2/7/2017,1,217,2274,578,2/6/2017,Noida,1,2274
1822,,Stayed,2/5/2017,2/6/2017,1,217,2144,453,2/5/2017,Noida,1,2144
1823,,Stayed,2/16/2017,2/20/2017,1,574,11887,2615,2/16/2017,Noida,4,11887
1824,,Stayed,2/15/2017,2/16/2017,1,574,2664,677,2/15/2017,Noida,1,2664
1825,,Stayed,2/13/2017,2/14/2017,1,574,3184,673,2/2/2017,Noida,1,3184
1826,,Stayed,2/10/2017,2/13/2017,1,574,7925,1676,2/10/2017,Noida,3,7925
1827,,Cancelled,2/6/2017,2/7/2017,1,574,2404,508,2/6/2017,Noida,1,2404
1828,,Cancelled,2/28/2017,3/1/2017,1,162,2508,530,2/27/2017,Noida,1,2508
1829,,Cancelled,2/27/2017,2/28/2017,2,162,3536,748,2/27/2017,Noida,1,1768
1830,,Cancelled,2/27/2017,2/28/2017,2,162,3536,748,2/27/2017,Noida,1,1768
1831,,Stayed,2/24/2017,2/25/2017,1,162,2657,562,2/24/2017,Noida,1,2657
1832,,Cancelled,2/22/2017,2/23/2017,2,162,4966,1051,2/22/2017,Noida,1,2483
1833,,No Show,2/21/2017,2/22/2017,2,162,3744,792,2/21/2017,Noida,1,1872
1834,,Cancelled,2/21/2017,2/22/2017,2,162,5647,1195,2/21/2017,Noida,1,2823.5
1835,,No Show,2/16/2017,2/17/2017,1,162,2649,561,2/15/2017,Noida,1,2649
1836,,Cancelled,2/23/2017,2/25/2017,2,162,12449,2633,2/22/2017,Noida,2,6224.5
1837,,No Show,2/8/2017,2/9/2017,2,162,4368,924,2/8/2017,Noida,1,2184
1838,,Cancelled,2/12/2017,2/13/2017,1,162,2166,476,2/8/2017,Noida,1,2166
1839,,Stayed,2/7/2017,2/8/2017,1,162,3851,815,2/6/2017,Noida,1,3851
1840,,Stayed,2/5/2017,2/6/2017,1,162,2852,627,2/4/2017,Noida,1,2852
1841,,Stayed,2/26/2017,2/27/2017,1,203,2599,660,2/19/2017,Noida,1,2599
1842,,Cancelled,2/26/2017,2/27/2017,1,203,2599,550,2/16/2017,Noida,1,2599
1843,,Cancelled,2/9/2017,2/10/2017,1,203,2729,578,2/8/2017,Noida,1,2729
1844,,Stayed,2/17/2017,2/18/2017,1,203,2924,743,2/9/2017,Noida,1,2924
1845,,Cancelled,2/14/2017,2/15/2017,1,203,3119,660,2/2/2017,Noida,1,3119
1846,,Cancelled,2/13/2017,2/14/2017,1,203,2794,591,2/10/2017,Noida,1,2794
1847,,Cancelled,2/10/2017,2/11/2017,1,203,3054,646,2/7/2017,Noida,1,3054
1848,,Stayed,2/6/2017,2/7/2017,1,651,2469,523,2/6/2017,Noida,1,2469
1849,,Stayed,2/3/2017,2/4/2017,1,651,2079,440,2/3/2017,Noida,1,2079
1850,,Stayed,2/12/2017,2/13/2017,1,651,2144,453,2/12/2017,Noida,1,2144
1851,,Stayed,2/26/2017,3/3/2017,1,287,11174,2364,2/25/2017,Noida,5,11174
1852,,Cancelled,2/18/2017,2/19/2017,1,569,2989,759,2/17/2017,Noida,1,2989
1853,,Stayed,2/24/2017,2/26/2017,1,44,5847,1238,2/23/2017,Noida,2,5847
1854,,No Show,2/15/2017,2/16/2017,1,44,2599,550,2/15/2017,Noida,1,2599
1855,,Stayed,2/15/2017,2/16/2017,1,44,2339,1181,2/15/2017,Noida,1,2339
1856,,No Show,2/13/2017,2/14/2017,1,44,2144,0,2/13/2017,Noida,1,2144
1857,,Stayed,2/5/2017,2/6/2017,1,44,2794,591,2/5/2017,Noida,1,2794
1858,,Cancelled,2/8/2017,2/9/2017,1,206,2469,523,2/8/2017,Noida,1,2469
1859,,Stayed,2/20/2017,2/21/2017,1,677,2014,426,2/20/2017,Noida,1,2014
1860,,Cancelled,2/20/2017,2/21/2017,1,677,2339,495,2/20/2017,Noida,1,2339
1861,,Stayed,2/12/2017,2/13/2017,1,677,2209,486,2/12/2017,Noida,1,2209
1862,,Cancelled,2/19/2017,2/20/2017,1,677,2924,618,2/11/2017,Noida,1,2924
1863,,No Show,2/11/2017,2/12/2017,1,677,2469,523,2/11/2017,Noida,1,2469
1864,,Cancelled,2/13/2017,2/14/2017,1,677,2599,550,2/1/2017,Noida,1,2599
1865,,Cancelled,2/9/2017,2/10/2017,1,677,2274,481,2/9/2017,Noida,1,2274
1866,,Stayed,2/3/2017,2/4/2017,1,677,2014,426,2/1/2017,Noida,1,2014
1867,,Stayed,2/16/2017,2/17/2017,1,677,2339,515,2/16/2017,Noida,1,2339
1868,,Cancelled,2/3/2017,2/4/2017,1,677,2144,453,2/3/2017,Noida,1,2144
1869,,Stayed,2/5/2017,2/6/2017,1,601,2274,481,2/5/2017,Noida,1,2274
1870,,Stayed,2/3/2017,2/4/2017,1,636,3444,728,2/2/2017,Noida,1,3444
1871,,Stayed,3/1/2017,3/2/2017,1,238,3899,825,2/27/2017,Pune,1,3899
1872,,No Show,2/13/2017,2/14/2017,1,238,4354,921,2/13/2017,Pune,1,4354
1873,,Stayed,2/16/2017,2/17/2017,1,238,4354,921,2/15/2017,Pune,1,4354
1874,,Stayed,2/25/2017,2/26/2017,1,620,3964,838,2/25/2017,Pune,1,3964
1875,,Stayed,2/11/2017,2/12/2017,1,620,3054,646,2/9/2017,Pune,1,3054
1876,,Stayed,2/4/2017,2/5/2017,1,620,2599,572,2/4/2017,Pune,1,2599
1877,,Cancelled,2/22/2017,3/2/2017,1,594,24180,5320,2/22/2017,Pune,8,24180
1878,,Stayed,2/17/2017,2/19/2017,1,594,8596,1818,2/17/2017,Pune,2,8596
1879,,Stayed,2/17/2017,2/19/2017,1,594,7667,1686,2/16/2017,Pune,2,7667
1880,,Stayed,2/10/2017,2/12/2017,1,594,8822,1867,2/8/2017,Pune,2,8822
1881,,Stayed,2/22/2017,2/25/2017,1,614,8186,1731,2/18/2017,Pune,3,8186
